timestamp (ms), cpu time (ms), memory usage (KB)
1669301761006, 300, 13038
1669301761016, 310, 13604
1669301761026, 330, 13604
1669301761036, 360, 13604
1669301761046, 370, 13604
1669301761056, 380, 14087
1669301761066, 400, 14087
1669301761076, 420, 14569
1669301761087, 430, 14569
1669301761097, 460, 14569
1669301761107, 470, 14569
1669301761117, 490, 14569
1669301761128, 510, 14569
1669301761139, 540, 14569
1669301761154, 560, 14569
1669301761165, 590, 14569
1669301761175, 610, 14569
1669301761178, 610, 14569


, End, Start, Difference
Time (ms), 1669301761178, 1669301761006, 172
CPU Time (ms), 610, 300, 310
Mem Usage (KB), 14569, 13038, 1530
