timestamp (ms), cpu time (ms), memory usage (KB)
1669635295004, 280, 13038
1669635295016, 300, 13604
1669635295027, 300, 13604
1669635295037, 310, 13604
1669635295047, 340, 13604
1669635295058, 350, 14087
1669635295068, 370, 14087
1669635295078, 380, 14569
1669635295089, 410, 14569
1669635295099, 440, 14569
1669635295109, 450, 14569
1669635295119, 470, 14569
1669635295130, 490, 14569
1669635295140, 490, 14569
1669635295148, 500, 14569


, End, Start, Difference
Time (ms), 1669635295148, 1669635295004, 144
CPU Time (ms), 500, 280, 220
Mem Usage (KB), 14569, 13038, 1530
