timestamp (ms), cpu time (ms), memory usage (KB)
1669635549003, 260, 13038
1669635549013, 270, 13521
1669635549024, 290, 13521
1669635549034, 320, 14087
1669635549044, 340, 14087
1669635549055, 370, 14569
1669635549071, 400, 14569
1669635549081, 410, 14569
1669635549091, 440, 14651
1669635549102, 470, 14651
1669635549113, 500, 14651
1669635549123, 530, 14651
1669635549133, 560, 14651
1669635549143, 590, 15136
1669635549153, 650, 15136
1669635549164, 680, 15699
1669635549174, 720, 15699
1669635549184, 730, 16184
1669635549195, 740, 16184
1669635549205, 780, 16184
1669635549216, 800, 16184
1669635549226, 810, 16184
1669635549236, 840, 16184
1669635549247, 840, 16184
1669635549257, 880, 16184
1669635549267, 890, 16184
1669635549279, 930, 16184
1669635549290, 950, 16666
1669635549300, 970, 16666
1669635549310, 990, 16666
1669635549320, 1020, 16666
1669635549330, 1040, 16666
1669635549341, 1060, 16666
1669635549351, 1080, 16666
1669635549362, 1100, 16666
1669635549372, 1120, 16666
1669635549383, 1120, 16666
1669635549393, 1130, 16748
1669635549400, 1140, 16748


, End, Start, Difference
Time (ms), 1669635549400, 1669635549003, 397
CPU Time (ms), 1140, 260, 880
Mem Usage (KB), 16748, 13038, 3709
