timestamp (ms), cpu time (ms), memory usage (KB)
1669635607005, 290, 13038
1669635607016, 300, 13521
1669635607027, 320, 13521
1669635607037, 340, 14087
1669635607047, 350, 14087
1669635607057, 380, 14569
1669635607068, 420, 14569
1669635607078, 440, 14569
1669635607089, 470, 14651
1669635607099, 510, 14651
1669635607109, 540, 14651
1669635607119, 570, 14651
1669635607130, 600, 15136
1669635607140, 630, 15136
1669635607151, 680, 15699
1669635607161, 700, 16185
1669635607171, 710, 16185
1669635607181, 740, 16185
1669635607191, 760, 16185
1669635607201, 770, 16185
1669635607212, 790, 16185
1669635607222, 810, 16185
1669635607233, 830, 16185
1669635607244, 850, 16185
1669635607254, 860, 16185
1669635607264, 870, 16669
1669635607274, 890, 16669
1669635607285, 920, 16669
1669635607298, 970, 16669
1669635607309, 1010, 16669
1669635607319, 1030, 16669
1669635607330, 1060, 16748
1669635607341, 1060, 16748
1669635607351, 1070, 16748
1669635607361, 1080, 16748
1669635607363, 1080, 17232


, End, Start, Difference
Time (ms), 1669635607363, 1669635607005, 358
CPU Time (ms), 1080, 290, 790
Mem Usage (KB), 17232, 13038, 4194
