timestamp (ms), cpu time (ms), memory usage (KB)
1669635578003, 280, 13038
1669635578014, 290, 13521
1669635578027, 310, 13521
1669635578038, 340, 13602
1669635578048, 360, 14087
1669635578058, 390, 14569
1669635578071, 420, 14569
1669635578081, 450, 14651
1669635578106, 530, 14651
1669635578115, 560, 14651
1669635578127, 600, 14651
1669635578140, 640, 14651
1669635578150, 680, 15136
1669635578162, 720, 15622
1669635578172, 760, 15699
1669635578182, 780, 15699
1669635578192, 800, 16185
1669635578202, 820, 16185
1669635578213, 840, 16185
1669635578223, 850, 16185
1669635578239, 880, 16185
1669635578249, 910, 16185
1669635578259, 930, 16185
1669635578270, 960, 16185
1669635578279, 980, 16667
1669635578289, 1000, 16667
1669635578299, 1030, 16667
1669635578310, 1040, 16667
1669635578320, 1070, 16667
1669635578330, 1080, 16667
1669635578340, 1110, 16667
1669635578350, 1110, 16667
1669635578360, 1110, 16667
1669635578370, 1120, 16667
1669635578380, 1130, 16748
1669635578391, 1140, 16748
1669635578392, 1140, 16748


, End, Start, Difference
Time (ms), 1669635578392, 1669635578003, 389
CPU Time (ms), 1140, 280, 860
Mem Usage (KB), 16748, 13038, 3709
