timestamp (ms), cpu time (ms), memory usage (KB)
1669635329013, 270, 13038
1669635329023, 280, 13604
1669635329033, 300, 13604
1669635329043, 330, 13604
1669635329053, 340, 14087
1669635329064, 350, 14087
1669635329074, 360, 14087
1669635329084, 360, 14569
1669635329094, 380, 14569
1669635329106, 410, 14569
1669635329116, 420, 14569
1669635329127, 430, 14569
1669635329138, 450, 14569
1669635329141, 460, 14569


, End, Start, Difference
Time (ms), 1669635329141, 1669635329013, 128
CPU Time (ms), 460, 270, 190
Mem Usage (KB), 14569, 13038, 1530
