timestamp (ms), cpu time (ms), memory usage (KB)
1669635477004, 290, 13038
1669635477015, 300, 13521
1669635477025, 330, 13521
1669635477035, 350, 13602
1669635477048, 380, 14087
1669635477058, 410, 14087
1669635477069, 440, 14569
1669635477082, 460, 14569
1669635477092, 490, 14651
1669635477103, 530, 14651
1669635477113, 560, 14651
1669635477123, 580, 14651
1669635477133, 600, 14651
1669635477143, 650, 14651
1669635477153, 690, 15699
1669635477163, 730, 15699
1669635477174, 750, 16184
1669635477184, 760, 16184
1669635477194, 800, 16184
1669635477205, 810, 16184
1669635477215, 820, 16184
1669635477225, 860, 16184
1669635477239, 890, 16184
1669635477249, 910, 16184
1669635477260, 940, 16666
1669635477270, 950, 16666
1669635477280, 950, 16666
1669635477290, 960, 16666
1669635477300, 970, 16666
1669635477310, 970, 16666
1669635477320, 980, 16666
1669635477330, 980, 16666
1669635477341, 1010, 16666
1669635477351, 1010, 16666
1669635477361, 1010, 16666
1669635477371, 1010, 16666
1669635477380, 1010, 16666


, End, Start, Difference
Time (ms), 1669635477380, 1669635477004, 376
CPU Time (ms), 1010, 290, 720
Mem Usage (KB), 16666, 13038, 3628
