timestamp (ms), cpu time (ms), memory usage (KB)
1669635520007, 280, 13038
1669635520018, 300, 13521
1669635520028, 310, 13521
1669635520038, 330, 13521
1669635520048, 350, 14087
1669635520059, 380, 14087
1669635520072, 420, 14569
1669635520091, 470, 14569
1669635520101, 490, 14569
1669635520111, 520, 14651
1669635520121, 550, 14651
1669635520131, 570, 14651
1669635520142, 610, 14651
1669635520154, 640, 15620
1669635520164, 680, 15620
1669635520174, 710, 15699
1669635520185, 710, 15699
1669635520195, 750, 16184
1669635520205, 780, 16184
1669635520215, 780, 16184
1669635520225, 810, 16184
1669635520236, 820, 16184
1669635520247, 860, 16184
1669635520257, 880, 16184
1669635520268, 900, 16184
1669635520278, 900, 16184
1669635520288, 930, 16666
1669635520298, 950, 16666
1669635520308, 960, 16666
1669635520319, 970, 16666
1669635520329, 980, 16666
1669635520339, 990, 16666
1669635520350, 990, 16666
1669635520360, 990, 16666
1669635520371, 990, 16666
1669635520381, 990, 16666
1669635520391, 1000, 16666


, End, Start, Difference
Time (ms), 1669635520391, 1669635520007, 384
CPU Time (ms), 1000, 280, 720
Mem Usage (KB), 16666, 13038, 3628
