timestamp (ms), cpu time (ms), memory usage (KB)
1669635607005, 300, 13038
1669635607015, 310, 13521
1669635607026, 320, 13521
1669635607036, 340, 14087
1669635607046, 370, 14569
1669635607056, 390, 14569
1669635607067, 420, 14569
1669635607078, 450, 14651
1669635607090, 480, 14651
1669635607100, 510, 14651
1669635607112, 540, 14651
1669635607122, 590, 14651
1669635607132, 600, 14651
1669635607148, 680, 15137
1669635607158, 720, 15620
1669635607168, 740, 15699
1669635607178, 740, 15699
1669635607188, 760, 15699
1669635607199, 780, 16184
1669635607209, 800, 16184
1669635607219, 820, 16184
1669635607229, 840, 16184
1669635607240, 860, 16184
1669635607253, 910, 16184
1669635607263, 930, 16184
1669635607275, 960, 16666
1669635607288, 990, 16666
1669635607298, 1020, 16666
1669635607309, 1040, 16666
1669635607319, 1040, 16666
1669635607330, 1050, 16666
1669635607340, 1050, 16666
1669635607351, 1050, 16666
1669635607356, 1050, 16666


, End, Start, Difference
Time (ms), 1669635607356, 1669635607005, 351
CPU Time (ms), 1050, 300, 750
Mem Usage (KB), 16666, 13038, 3628
