timestamp (ms), cpu time (ms), memory usage (KB)
1669302027009, 270, 13038
1669302027019, 280, 13521
1669302027030, 300, 13521
1669302027040, 320, 14087
1669302027050, 340, 14087
1669302027062, 370, 14569
1669302027072, 400, 14569
1669302027082, 420, 14651
1669302027092, 450, 14651
1669302027102, 480, 14651
1669302027113, 530, 14651
1669302027123, 550, 14651
1669302027134, 580, 14651
1669302027145, 640, 15135
1669302027156, 660, 15135
1669302027166, 680, 15135
1669302027176, 710, 15699
1669302027186, 740, 15699
1669302027197, 750, 16184
1669302027207, 770, 16184
1669302027218, 780, 16184
1669302027228, 810, 16184
1669302027239, 830, 16184
1669302027248, 860, 16184
1669302027260, 880, 16184
1669302027271, 900, 16184
1669302027282, 920, 16666
1669302027292, 940, 16666
1669302027302, 960, 16666
1669302027314, 980, 16666
1669302027324, 980, 16666
1669302027336, 990, 16666
1669302027346, 1010, 16666
1669302027356, 1030, 16666
1669302027366, 1050, 16666
1669302027376, 1080, 16748
1669302027387, 1110, 17232
1669302027397, 1130, 17232
1669302027407, 1160, 17232
1669302027418, 1170, 17232
1669302027431, 1220, 17232
1669302027448, 1240, 17232
1669302027458, 1260, 17232


, End, Start, Difference
Time (ms), 1669302027458, 1669302027009, 449
CPU Time (ms), 1260, 270, 990
Mem Usage (KB), 17232, 13038, 4194
