timestamp (ms), cpu time (ms), memory usage (KB)
1669301761004, 270, 13038
1669301761014, 290, 13604
1669301761024, 300, 13604
1669301761034, 320, 13604
1669301761044, 340, 13604
1669301761055, 360, 14087
1669301761065, 370, 14087
1669301761075, 400, 14569
1669301761085, 410, 14569
1669301761095, 430, 14569
1669301761107, 450, 14569
1669301761117, 480, 14569
1669301761128, 500, 14569
1669301761138, 520, 14569
1669301761152, 530, 14569
1669301761158, 550, 14569


, End, Start, Difference
Time (ms), 1669301761158, 1669301761004, 154
CPU Time (ms), 550, 270, 280
Mem Usage (KB), 14569, 13038, 1530
