timestamp (ms), cpu time (ms), memory usage (KB)
1669302164008, 280, 13038
1669302164019, 300, 13521
1669302164029, 320, 13521
1669302164039, 340, 14087
1669302164054, 370, 14569
1669302164064, 400, 14569
1669302164075, 420, 14569
1669302164085, 450, 14651
1669302164095, 500, 14651
1669302164105, 510, 14651
1669302164115, 540, 14651
1669302164125, 590, 14651
1669302164135, 620, 14651
1669302164145, 660, 14651
1669302164155, 700, 15136
1669302164166, 730, 15136
1669302164176, 770, 15136
1669302164186, 790, 15699
1669302164196, 820, 15699
1669302164206, 840, 16184
1669302164216, 850, 16184
1669302164226, 870, 16184
1669302164237, 900, 16184
1669302164247, 920, 16184
1669302164257, 940, 16184
1669302164267, 960, 16184
1669302164278, 990, 16184
1669302164288, 1010, 16666
1669302164300, 1040, 16666
1669302164310, 1060, 16666
1669302164320, 1090, 16666
1669302164330, 1100, 16666
1669302164341, 1130, 16666
1669302164352, 1180, 16666
1669302164363, 1200, 16748
1669302164374, 1220, 17232
1669302164384, 1250, 17232
1669302164394, 1270, 17232
1669302164404, 1300, 17232
1669302164415, 1300, 17232
1669302164425, 1300, 17232
1669302164435, 1310, 17232
1669302164446, 1320, 17232
1669302164457, 1330, 17232
1669302164467, 1330, 17232
1669302164469, 1340, 17232


, End, Start, Difference
Time (ms), 1669302164469, 1669302164008, 461
CPU Time (ms), 1340, 280, 1060
Mem Usage (KB), 17232, 13038, 4194
