timestamp (ms), cpu time (ms), memory usage (KB)
1669298018004, 300, 13038
1669298018016, 320, 13604
1669298018025, 340, 13604
1669298018035, 370, 13604
1669298018046, 370, 14087
1669298018056, 390, 14087
1669298018067, 400, 14087
1669298018077, 420, 14569
1669298018087, 440, 14569
1669298018099, 450, 14569
1669298018110, 470, 14569
1669298018120, 510, 14569
1669298018130, 530, 14569
1669298018140, 550, 14569
1669298018151, 590, 14569
1669298018165, 630, 14569
1669298018175, 660, 14569
1669298018185, 680, 14569
1669298018196, 700, 14651
1669298018206, 710, 14651
1669298018218, 730, 14651
1669298018228, 740, 14651
1669298018239, 760, 15135
1669298018249, 760, 15135
1669298018259, 770, 15135


, End, Start, Difference
Time (ms), 1669298018259, 1669298018004, 255
CPU Time (ms), 770, 300, 470
Mem Usage (KB), 15135, 13038, 2097
