timestamp (ms), cpu time (ms), memory usage (KB)
1669298175003, 260, 13038
1669298175013, 280, 13604
1669298175023, 310, 13604
1669298175033, 320, 14087
1669298175046, 340, 14087
1669298175056, 350, 14087
1669298175067, 360, 14087
1669298175078, 390, 14569
1669298175087, 400, 14569
1669298175098, 430, 14569
1669298175109, 450, 14569
1669298175119, 470, 14569
1669298175129, 490, 14569
1669298175139, 520, 14569
1669298175151, 570, 14569
1669298175162, 600, 14569
1669298175173, 620, 14651
1669298175183, 640, 14651
1669298175194, 660, 14651
1669298175204, 680, 15135
1669298175215, 690, 15135
1669298175225, 690, 15135
1669298175235, 700, 15135


, End, Start, Difference
Time (ms), 1669298175235, 1669298175003, 232
CPU Time (ms), 700, 260, 440
Mem Usage (KB), 15135, 13038, 2097
