timestamp (ms), cpu time (ms), memory usage (KB)
1669298094004, 280, 13038
1669298094015, 300, 13604
1669298094026, 320, 13604
1669298094036, 340, 13604
1669298094048, 350, 14087
1669298094058, 360, 14087
1669298094068, 380, 14087
1669298094079, 400, 14569
1669298094089, 410, 14569
1669298094099, 430, 14569
1669298094110, 460, 14569
1669298094120, 470, 14569
1669298094131, 500, 14569
1669298094141, 500, 14569
1669298094151, 520, 14569
1669298094161, 540, 14569
1669298094171, 580, 14569
1669298094181, 610, 14651
1669298094192, 640, 14651
1669298094204, 680, 14651
1669298094214, 700, 14651
1669298094224, 710, 15135
1669298094234, 710, 15135
1669298094242, 720, 15135


, End, Start, Difference
Time (ms), 1669298094242, 1669298094004, 238
CPU Time (ms), 720, 280, 440
Mem Usage (KB), 15135, 13038, 2097
