timestamp (ms), cpu time (ms), memory usage (KB)
1669298669010, 270, 13038
1669298669024, 290, 13521
1669298669033, 310, 13521
1669298669043, 320, 13521
1669298669054, 330, 13521
1669298669064, 360, 13602
1669298669075, 380, 14087
1669298669085, 410, 14569
1669298669095, 440, 14569
1669298669105, 460, 14569
1669298669115, 490, 14651
1669298669126, 510, 14651
1669298669136, 560, 14651
1669298669148, 600, 14651
1669298669159, 630, 15136
1669298669169, 670, 15136
1669298669187, 720, 15136
1669298669197, 730, 15136
1669298669209, 760, 15136
1669298669219, 780, 15699
1669298669229, 790, 16185
1669298669239, 820, 16185
1669298669249, 820, 16185
1669298669260, 840, 16185
1669298669270, 840, 16185
1669298669280, 870, 16185
1669298669291, 890, 16185
1669298669301, 920, 16668
1669298669311, 930, 16668
1669298669321, 950, 16668
1669298669331, 960, 16668
1669298669342, 980, 16668
1669298669352, 990, 16748
1669298669362, 1010, 17233
1669298669373, 1040, 17233
1669298669383, 1060, 17233
1669298669393, 1090, 17233
1669298669404, 1110, 17233
1669298669413, 1140, 17233
1669298669423, 1170, 17233
1669298669434, 1210, 17715
1669298669444, 1240, 17715
1669298669454, 1270, 17715
1669298669465, 1300, 17715
1669298669475, 1320, 17715
1669298669485, 1340, 17715
1669298669496, 1350, 17797
1669298669506, 1380, 18282
1669298669516, 1400, 18282
1669298669526, 1420, 18282
1669298669536, 1450, 18282
1669298669546, 1470, 18282
1669298669556, 1490, 18282
1669298669566, 1520, 18282
1669298669577, 1540, 18764
1669298669587, 1540, 18764
1669298669597, 1570, 18764
1669298669608, 1600, 18764
1669298669613, 1610, 18764


, End, Start, Difference
Time (ms), 1669298669613, 1669298669010, 603
CPU Time (ms), 1610, 270, 1340
Mem Usage (KB), 18764, 13038, 5725
