timestamp (ms), cpu time (ms), memory usage (KB)
1669298442005, 270, 13038
1669298442016, 280, 13521
1669298442028, 310, 13521
1669298442038, 330, 13602
1669298442048, 350, 14087
1669298442062, 380, 14087
1669298442072, 410, 14569
1669298442083, 440, 14569
1669298442094, 450, 14569
1669298442104, 490, 14651
1669298442114, 520, 14651
1669298442126, 540, 14651
1669298442136, 580, 14651
1669298442148, 620, 14651
1669298442158, 660, 15135
1669298442168, 700, 15135
1669298442178, 720, 15135
1669298442188, 760, 15135
1669298442198, 770, 15135
1669298442209, 810, 15699
1669298442219, 840, 15699
1669298442229, 840, 16184
1669298442239, 870, 16184
1669298442249, 880, 16184
1669298442259, 900, 16184
1669298442269, 920, 16184
1669298442280, 940, 16184
1669298442290, 970, 16184
1669298442300, 980, 16667
1669298442310, 990, 16667
1669298442322, 1030, 16667
1669298442333, 1060, 16667
1669298442343, 1080, 16667
1669298442354, 1100, 16748
1669298442364, 1110, 17232
1669298442376, 1140, 17232
1669298442387, 1170, 17232
1669298442397, 1190, 17232
1669298442407, 1220, 17232
1669298442418, 1250, 17232
1669298442428, 1270, 17715
1669298442438, 1300, 17715
1669298442449, 1330, 17715
1669298442459, 1360, 17715
1669298442469, 1380, 17715
1669298442479, 1400, 17715
1669298442490, 1430, 17797
1669298442500, 1440, 18281
1669298442510, 1470, 18281
1669298442520, 1490, 18281
1669298442530, 1510, 18281
1669298442540, 1530, 18281
1669298442551, 1540, 18281
1669298442561, 1560, 18281
1669298442571, 1570, 18281
1669298442581, 1570, 18281
1669298442592, 1570, 18281
1669298442601, 1570, 18281


, End, Start, Difference
Time (ms), 1669298442601, 1669298442005, 596
CPU Time (ms), 1570, 270, 1300
Mem Usage (KB), 18281, 13038, 5242
