timestamp (ms), cpu time (ms), memory usage (KB)
1669298371008, 320, 13038
1669298371019, 320, 13521
1669298371029, 330, 13521
1669298371039, 350, 13521
1669298371049, 350, 13602
1669298371059, 360, 14087
1669298371069, 380, 14087
1669298371079, 410, 14569
1669298371089, 420, 14569
1669298371100, 430, 14569
1669298371110, 440, 14569
1669298371120, 460, 14651
1669298371130, 480, 14651
1669298371140, 520, 14651
1669298371151, 540, 14651
1669298371161, 570, 14651
1669298371171, 600, 14651
1669298371181, 640, 15136
1669298371191, 670, 15136
1669298371204, 700, 15136
1669298371214, 710, 15136
1669298371224, 740, 15699
1669298371235, 760, 15699
1669298371245, 780, 15699
1669298371255, 790, 16184
1669298371265, 790, 16184
1669298371275, 800, 16184
1669298371285, 810, 16184
1669298371295, 820, 16184
1669298371305, 830, 16184
1669298371315, 840, 16184
1669298371325, 850, 16184
1669298371336, 880, 16184
1669298371346, 900, 16667
1669298371356, 910, 16667
1669298371366, 930, 16667
1669298371376, 960, 16667
1669298371386, 970, 16667
1669298371396, 1000, 16667
1669298371406, 1010, 16667
1669298371418, 1040, 16748
1669298371428, 1050, 16748
1669298371438, 1070, 17232
1669298371449, 1110, 17232
1669298371460, 1120, 17232
1669298371470, 1140, 17232
1669298371480, 1160, 17232
1669298371490, 1190, 17232
1669298371501, 1240, 17232
1669298371513, 1270, 17715
1669298371524, 1290, 17715
1669298371535, 1320, 17715
1669298371549, 1350, 17715
1669298371559, 1390, 17715
1669298371569, 1410, 17715
1669298371580, 1430, 17797
1669298371590, 1460, 18281
1669298371601, 1490, 18281
1669298371611, 1510, 18281
1669298371621, 1520, 18281
1669298371631, 1530, 18281
1669298371641, 1530, 18281
1669298371651, 1540, 18281
1669298371661, 1550, 18281
1669298371671, 1550, 18763
1669298371681, 1570, 18763
1669298371685, 1570, 18763


, End, Start, Difference
Time (ms), 1669298371685, 1669298371008, 677
CPU Time (ms), 1570, 320, 1250
Mem Usage (KB), 18763, 13038, 5725
