timestamp (ms), cpu time (ms), memory usage (KB)
1669301545006, 280, 13038
1669301545018, 300, 13604
1669301545028, 320, 13604
1669301545038, 340, 13604
1669301545049, 360, 14087
1669301545060, 380, 14087
1669301545071, 400, 14087
1669301545082, 420, 14569
1669301545092, 440, 14569
1669301545102, 460, 14569
1669301545113, 480, 14569
1669301545123, 510, 14569
1669301545135, 540, 14569
1669301545146, 560, 14569
1669301545155, 590, 14569
1669301545156, 580, 14569


, End, Start, Difference
Time (ms), 1669301545155, 1669301545006, 149
CPU Time (ms), 590, 280, 310
Mem Usage (KB), 14569, 13038, 1530
