timestamp (ms), cpu time (ms), memory usage (KB)
1669302027002, 330, 13038
1669302027012, 350, 13521
1669302027023, 370, 13521
1669302027033, 380, 14087
1669302027043, 410, 14569
1669302027054, 450, 14569
1669302027064, 480, 14569
1669302027078, 520, 14651
1669302027089, 560, 14651
1669302027099, 600, 14651
1669302027113, 630, 14651
1669302027125, 690, 14651
1669302027137, 740, 15136
1669302027148, 760, 15136
1669302027159, 780, 15136
1669302027169, 800, 15699
1669302027180, 820, 15699
1669302027190, 840, 16184
1669302027200, 860, 16184
1669302027210, 870, 16184
1669302027222, 900, 16184
1669302027232, 910, 16184
1669302027242, 930, 16184
1669302027252, 960, 16184
1669302027263, 980, 16666
1669302027273, 990, 16666
1669302027284, 1010, 16666
1669302027294, 1040, 16666
1669302027304, 1060, 16666
1669302027314, 1090, 16666
1669302027326, 1110, 16666
1669302027336, 1150, 16666
1669302027347, 1180, 16748
1669302027358, 1200, 17232
1669302027368, 1210, 17232
1669302027378, 1250, 17232
1669302027392, 1260, 17232
1669302027402, 1260, 17232
1669302027412, 1270, 17232
1669302027422, 1280, 17232
1669302027432, 1310, 17232
1669302027438, 1320, 17232


, End, Start, Difference
Time (ms), 1669302027438, 1669302027002, 436
CPU Time (ms), 1320, 330, 990
Mem Usage (KB), 17232, 13038, 4194
