timestamp (ms), cpu time (ms), memory usage (KB)
1669301355002, 380, 13038
1669301355013, 400, 13604
1669301355025, 420, 13604
1669301355037, 450, 13604
1669301355047, 460, 14087
1669301355057, 480, 14087
1669301355069, 500, 14087
1669301355079, 510, 14569
1669301355089, 530, 14569
1669301355101, 550, 14569
1669301355112, 580, 14569
1669301355122, 600, 14569
1669301355132, 630, 14569
1669301355142, 640, 14569
1669301355152, 650, 14569
1669301355163, 660, 14569


, End, Start, Difference
Time (ms), 1669301355163, 1669301355002, 161
CPU Time (ms), 660, 380, 280
Mem Usage (KB), 14569, 13038, 1530
