timestamp (ms), cpu time (ms), memory usage (KB)
1669302164008, 290, 13038
1669302164018, 300, 13521
1669302164028, 320, 13521
1669302164038, 330, 13602
1669302164049, 350, 14087
1669302164060, 380, 14087
1669302164070, 390, 14569
1669302164080, 440, 14569
1669302164090, 460, 14651
1669302164101, 490, 14651
1669302164111, 530, 14651
1669302164125, 570, 14651
1669302164138, 610, 14651
1669302164148, 640, 14651
1669302164162, 680, 15136
1669302164172, 710, 15136
1669302164182, 740, 15699
1669302164192, 770, 15699
1669302164202, 790, 15699
1669302164213, 800, 16184
1669302164223, 810, 16184
1669302164233, 820, 16184
1669302164243, 840, 16184
1669302164254, 870, 16184
1669302164264, 870, 16184
1669302164275, 890, 16184
1669302164285, 890, 16184
1669302164295, 930, 16184
1669302164305, 950, 16184
1669302164316, 970, 16666
1669302164326, 980, 16666
1669302164337, 1000, 16666
1669302164349, 1030, 16666
1669302164359, 1060, 16666
1669302164369, 1080, 16666
1669302164381, 1090, 16666
1669302164392, 1130, 16666
1669302164403, 1170, 16666
1669302164413, 1190, 16748
1669302164423, 1210, 17232
1669302164433, 1230, 17232
1669302164444, 1250, 17232
1669302164454, 1270, 17232
1669302164465, 1290, 17232
1669302164475, 1310, 17232
1669302164485, 1330, 17232
1669302164495, 1360, 17232
1669302164505, 1380, 17232


, End, Start, Difference
Time (ms), 1669302164505, 1669302164008, 497
CPU Time (ms), 1380, 290, 1090
Mem Usage (KB), 17232, 13038, 4193
