timestamp (ms), cpu time (ms), memory usage (KB)
1669302312003, 310, 13038
1669302312014, 310, 13521
1669302312024, 330, 13521
1669302312034, 350, 13602
1669302312044, 380, 14087
1669302312057, 420, 14569
1669302312068, 440, 14569
1669302312078, 470, 14569
1669302312088, 490, 14651
1669302312099, 530, 14651
1669302312110, 550, 14651
1669302312120, 580, 14651
1669302312131, 630, 14651
1669302312141, 660, 15136
1669302312152, 670, 15136
1669302312163, 730, 15136
1669302312174, 760, 15699
1669302312184, 780, 15699
1669302312194, 810, 16184
1669302312204, 830, 16184
1669302312214, 840, 16184
1669302312226, 870, 16184
1669302312236, 880, 16184
1669302312246, 890, 16184
1669302312256, 910, 16184
1669302312266, 920, 16184
1669302312278, 960, 16184
1669302312290, 980, 16666
1669302312301, 990, 16666
1669302312312, 1030, 16666
1669302312323, 1060, 16666
1669302312333, 1080, 16666
1669302312345, 1110, 16666
1669302312355, 1130, 16666
1669302312366, 1150, 16666
1669302312376, 1180, 17236
1669302312386, 1190, 17236
1669302312396, 1210, 17236
1669302312406, 1230, 17236
1669302312417, 1250, 17236
1669302312427, 1270, 17236
1669302312437, 1290, 17236
1669302312447, 1320, 17236
1669302312458, 1340, 17236
1669302312468, 1340, 17236
1669302312480, 1350, 17236
1669302312483, 1360, 17236


, End, Start, Difference
Time (ms), 1669302312483, 1669302312003, 480
CPU Time (ms), 1360, 310, 1050
Mem Usage (KB), 17236, 13038, 4197
