timestamp (ms), cpu time (ms), memory usage (KB)
1669298599018, 270, 13038
1669298599028, 290, 13521
1669298599038, 310, 13521
1669298599048, 330, 14087
1669298599063, 380, 14569
1669298599074, 410, 14569
1669298599084, 440, 14651
1669298599100, 490, 14651
1669298599113, 530, 14651
1669298599124, 570, 14651
1669298599137, 620, 14651
1669298599147, 640, 15135
1669298599158, 690, 15135
1669298599168, 720, 15135
1669298599178, 740, 15135
1669298599188, 760, 15135
1669298599198, 780, 15699
1669298599208, 800, 15699
1669298599218, 820, 15699
1669298599228, 830, 16184
1669298599238, 850, 16184
1669298599249, 860, 16184
1669298599259, 870, 16184
1669298599270, 890, 16184
1669298599280, 920, 16667
1669298599291, 930, 16667
1669298599301, 960, 16667
1669298599311, 990, 16667
1669298599322, 1020, 16667
1669298599332, 1030, 16667
1669298599342, 1050, 16667
1669298599354, 1080, 16748
1669298599364, 1110, 16748
1669298599374, 1130, 17232
1669298599384, 1150, 17232
1669298599395, 1180, 17232
1669298599406, 1210, 17232
1669298599416, 1230, 17232
1669298599426, 1250, 17232
1669298599436, 1280, 17232
1669298599447, 1310, 17715
1669298599458, 1330, 17715
1669298599469, 1360, 17715
1669298599479, 1380, 17715
1669298599491, 1410, 17715
1669298599502, 1450, 17797
1669298599512, 1470, 18281
1669298599522, 1500, 18281
1669298599533, 1520, 18281
1669298599543, 1550, 18281
1669298599554, 1550, 18281
1669298599564, 1570, 18281
1669298599574, 1590, 18281
1669298599587, 1610, 18281
1669298599597, 1630, 18281


, End, Start, Difference
Time (ms), 1669298599597, 1669298599018, 579
CPU Time (ms), 1630, 270, 1360
Mem Usage (KB), 18281, 13038, 5242
