timestamp (ms), cpu time (ms), memory usage (KB)
1669297705005, 410, 13038
1669297705015, 440, 13604
1669297705025, 450, 13604
1669297705035, 480, 13604
1669297705047, 500, 14087
1669297705057, 520, 14087
1669297705068, 540, 14087
1669297705080, 560, 14569
1669297705090, 580, 14569
1669297705100, 590, 14569
1669297705110, 620, 14569
1669297705121, 640, 14569
1669297705131, 660, 14569
1669297705141, 690, 14569
1669297705152, 720, 14569
1669297705162, 740, 14569
1669297705173, 770, 14651
1669297705183, 790, 14651
1669297705194, 810, 14651
1669297705204, 810, 14651
1669297705215, 820, 15135
1669297705222, 830, 15135


, End, Start, Difference
Time (ms), 1669297705222, 1669297705005, 217
CPU Time (ms), 830, 410, 420
Mem Usage (KB), 15135, 13038, 2097
