timestamp (ms), cpu time (ms), memory usage (KB)
1669298018002, 340, 13038
1669298018013, 350, 13604
1669298018025, 380, 13604
1669298018035, 400, 13604
1669298018046, 420, 14087
1669298018056, 430, 14087
1669298018067, 460, 14087
1669298018079, 480, 14569
1669298018089, 500, 14569
1669298018099, 510, 14569
1669298018109, 530, 14569
1669298018120, 560, 14569
1669298018130, 590, 14569
1669298018140, 620, 14569
1669298018151, 670, 14569
1669298018162, 700, 14651
1669298018172, 720, 14651
1669298018182, 740, 14651
1669298018194, 750, 15135
1669298018204, 760, 15135
1669298018214, 760, 15135
1669298018224, 770, 15135
1669298018234, 770, 15135
1669298018244, 780, 15135
1669298018245, 780, 15135


, End, Start, Difference
Time (ms), 1669298018245, 1669298018002, 243
CPU Time (ms), 780, 340, 440
Mem Usage (KB), 15135, 13038, 2097
