timestamp (ms), cpu time (ms), memory usage (KB)
1669298371002, 330, 13038
1669298371013, 340, 13521
1669298371023, 340, 13521
1669298371033, 360, 13521
1669298371043, 370, 13602
1669298371053, 370, 13602
1669298371064, 380, 14087
1669298371074, 400, 14087
1669298371084, 420, 14569
1669298371094, 430, 14569
1669298371104, 440, 14569
1669298371114, 460, 14569
1669298371124, 480, 14651
1669298371134, 490, 14651
1669298371151, 540, 14651
1669298371161, 560, 14651
1669298371174, 580, 14651
1669298371184, 610, 15136
1669298371194, 630, 15136
1669298371204, 660, 15136
1669298371214, 680, 15136
1669298371224, 700, 15136
1669298371234, 720, 15136
1669298371244, 760, 15699
1669298371254, 780, 15699
1669298371264, 780, 16184
1669298371274, 790, 16184
1669298371285, 800, 16184
1669298371295, 810, 16184
1669298371305, 830, 16184
1669298371315, 850, 16184
1669298371326, 860, 16184
1669298371337, 880, 16667
1669298371349, 900, 16667
1669298371360, 920, 16667
1669298371370, 950, 16667
1669298371380, 960, 16667
1669298371393, 1000, 16748
1669298371403, 1020, 17232
1669298371414, 1040, 17232
1669298371425, 1050, 17232
1669298371435, 1070, 17232
1669298371445, 1090, 17232
1669298371455, 1110, 17232
1669298371466, 1150, 17715
1669298371476, 1170, 17715
1669298371487, 1190, 17715
1669298371497, 1210, 17715
1669298371507, 1230, 17715
1669298371517, 1270, 17797
1669298371528, 1310, 18281
1669298371540, 1350, 18281
1669298371550, 1370, 18281
1669298371560, 1370, 18281
1669298371570, 1370, 18281
1669298371581, 1380, 18281
1669298371591, 1380, 18281
1669298371601, 1390, 18281
1669298371611, 1410, 18281
1669298371621, 1410, 18281
1669298371632, 1420, 18281
1669298371642, 1420, 18281
1669298371652, 1420, 18281
1669298371658, 1420, 18281


, End, Start, Difference
Time (ms), 1669298371658, 1669298371002, 656
CPU Time (ms), 1420, 330, 1090
Mem Usage (KB), 18281, 13038, 5242
