timestamp (ms), cpu time (ms), memory usage (KB)
1669298524005, 280, 13038
1669298524015, 300, 13521
1669298524026, 330, 13521
1669298524037, 350, 14087
1669298524047, 370, 14087
1669298524057, 400, 14569
1669298524067, 420, 14569
1669298524079, 450, 14651
1669298524092, 500, 14651
1669298524104, 530, 14651
1669298524120, 590, 14651
1669298524131, 630, 15136
1669298524142, 650, 15136
1669298524154, 690, 15136
1669298524164, 720, 15136
1669298524174, 740, 15699
1669298524184, 760, 15699
1669298524194, 780, 15699
1669298524205, 790, 16185
1669298524215, 800, 16185
1669298524225, 820, 16185
1669298524236, 830, 16185
1669298524246, 840, 16185
1669298524256, 860, 16185
1669298524266, 870, 16185
1669298524276, 900, 16185
1669298524287, 900, 16668
1669298524297, 920, 16668
1669298524307, 930, 16668
1669298524317, 950, 16668
1669298524327, 970, 16668
1669298524337, 990, 16668
1669298524348, 1020, 16668
1669298524358, 1040, 16748
1669298524368, 1060, 16748
1669298524378, 1080, 17232
1669298524388, 1100, 17232
1669298524399, 1140, 17232
1669298524409, 1170, 17232
1669298524419, 1190, 17232
1669298524429, 1220, 17232
1669298524439, 1240, 17715
1669298524450, 1270, 17715
1669298524460, 1280, 17715
1669298524471, 1310, 17715
1669298524481, 1330, 17715
1669298524492, 1360, 17715
1669298524503, 1390, 17797
1669298524513, 1410, 18281
1669298524523, 1430, 18281
1669298524533, 1460, 18281
1669298524544, 1480, 18281
1669298524554, 1500, 18281
1669298524565, 1510, 18763
1669298524582, 1540, 18763
1669298524594, 1560, 18763
1669298524605, 1560, 18763
1669298524611, 1560, 18763


, End, Start, Difference
Time (ms), 1669298524611, 1669298524005, 606
CPU Time (ms), 1560, 280, 1280
Mem Usage (KB), 18763, 13038, 5725
