timestamp (ms), cpu time (ms), memory usage (KB)
1669302246004, 280, 13038
1669302246015, 280, 13521
1669302246025, 300, 13602
1669302246036, 340, 14087
1669302246046, 360, 14569
1669302246056, 390, 14569
1669302246067, 410, 14651
1669302246077, 440, 14651
1669302246088, 480, 14651
1669302246098, 510, 14651
1669302246110, 550, 14651
1669302246120, 590, 14651
1669302246131, 610, 14651
1669302246141, 660, 14651
1669302246154, 700, 15136
1669302246164, 730, 15136
1669302246174, 760, 15699
1669302246184, 790, 15699
1669302246194, 800, 16184
1669302246204, 820, 16184
1669302246214, 830, 16184
1669302246225, 850, 16184
1669302246235, 860, 16184
1669302246245, 890, 16184
1669302246255, 910, 16184
1669302246265, 930, 16184
1669302246275, 930, 16666
1669302246288, 960, 16666
1669302246300, 990, 16666
1669302246310, 1000, 16666
1669302246320, 1030, 16666
1669302246330, 1050, 16666
1669302246341, 1090, 16666
1669302246351, 1100, 16666
1669302246361, 1120, 16748
1669302246373, 1140, 17232
1669302246384, 1160, 17232
1669302246394, 1190, 17232
1669302246405, 1200, 17232
1669302246416, 1230, 17232
1669302246426, 1230, 17232
1669302246436, 1240, 17232
1669302246446, 1250, 17232
1669302246459, 1260, 17232
1669302246462, 1270, 17232


, End, Start, Difference
Time (ms), 1669302246462, 1669302246004, 458
CPU Time (ms), 1270, 280, 990
Mem Usage (KB), 17232, 13038, 4194
