timestamp (ms), cpu time (ms), memory usage (KB)
1669301355006, 320, 13038
1669301355016, 330, 13604
1669301355027, 360, 13604
1669301355038, 380, 13604
1669301355054, 410, 14087
1669301355066, 430, 14087
1669301355076, 450, 14087
1669301355087, 460, 14569
1669301355100, 480, 14569
1669301355110, 500, 14569
1669301355122, 530, 14569
1669301355132, 550, 14569
1669301355142, 570, 14569
1669301355154, 580, 14569
1669301355164, 600, 14569
1669301355166, 610, 14569


, End, Start, Difference
Time (ms), 1669301355166, 1669301355006, 160
CPU Time (ms), 610, 320, 290
Mem Usage (KB), 14569, 13038, 1530
