timestamp (ms), cpu time (ms), memory usage (KB)
1669301761005, 290, 13038
1669301761015, 310, 13602
1669301761025, 330, 14574
1669301761036, 360, 14574
1669301761046, 380, 14574
1669301761056, 390, 14574
1669301761067, 410, 14574
1669301761077, 430, 14574
1669301761088, 440, 14651
1669301761098, 460, 15135
1669301761108, 480, 15135
1669301761126, 530, 15135
1669301761136, 540, 15135
1669301761147, 560, 15135
1669301761157, 570, 15135
1669301761161, 570, 15135


, End, Start, Difference
Time (ms), 1669301761161, 1669301761005, 156
CPU Time (ms), 570, 290, 280
Mem Usage (KB), 15135, 13038, 2097
