timestamp (ms), cpu time (ms), memory usage (KB)
1669302164007, 310, 13038
1669302164019, 320, 13521
1669302164030, 340, 13521
1669302164040, 370, 13602
1669302164051, 400, 14087
1669302164063, 430, 14569
1669302164073, 460, 14569
1669302164085, 490, 14569
1669302164099, 530, 14651
1669302164109, 570, 14651
1669302164119, 600, 14651
1669302164129, 630, 14651
1669302164141, 660, 14651
1669302164161, 730, 15136
1669302164171, 770, 15136
1669302164181, 790, 15136
1669302164191, 820, 15699
1669302164201, 850, 15699
1669302164211, 870, 16184
1669302164222, 870, 16184
1669302164232, 880, 16184
1669302164242, 900, 16184
1669302164252, 930, 16184
1669302164263, 930, 16184
1669302164272, 960, 16184
1669302164282, 960, 16184
1669302164292, 1000, 16184
1669302164302, 1020, 16666
1669302164313, 1040, 16666
1669302164324, 1070, 16666
1669302164335, 1090, 16666
1669302164345, 1110, 16666
1669302164355, 1130, 16666
1669302164365, 1160, 16666
1669302164375, 1180, 16748
1669302164386, 1210, 17232
1669302164399, 1240, 17232
1669302164409, 1270, 17232
1669302164420, 1280, 17232
1669302164430, 1290, 17232
1669302164440, 1310, 17232
1669302164450, 1320, 17232
1669302164461, 1320, 17232
1669302164471, 1320, 17232
1669302164481, 1320, 17232
1669302164485, 1340, 17232


, End, Start, Difference
Time (ms), 1669302164485, 1669302164007, 478
CPU Time (ms), 1340, 310, 1030
Mem Usage (KB), 17232, 13038, 4194
