timestamp (ms), cpu time (ms), memory usage (KB)
1669635520001, 270, 13038
1669635520012, 280, 13521
1669635520022, 300, 13602
1669635520032, 320, 14087
1669635520043, 350, 14569
1669635520053, 390, 14569
1669635520063, 420, 14651
1669635520076, 450, 14651
1669635520086, 500, 14651
1669635520096, 540, 14651
1669635520107, 580, 15136
1669635520118, 620, 15699
1669635520129, 650, 15699
1669635520139, 690, 15699
1669635520149, 720, 16184
1669635520159, 740, 16184
1669635520169, 770, 16184
1669635520179, 780, 16184
1669635520190, 800, 16184
1669635520200, 820, 16184
1669635520210, 840, 16184
1669635520220, 850, 16184
1669635520231, 880, 16184
1669635520241, 900, 16671
1669635520251, 930, 16671
1669635520263, 940, 16671
1669635520273, 960, 16671
1669635520283, 990, 16671
1669635520294, 1020, 16671
1669635520304, 1020, 16671
1669635520314, 1040, 16671
1669635520324, 1040, 16671
1669635520334, 1050, 16671
1669635520345, 1060, 16671
1669635520349, 1070, 16671


, End, Start, Difference
Time (ms), 1669635520349, 1669635520001, 348
CPU Time (ms), 1070, 270, 800
Mem Usage (KB), 16671, 13038, 3633
