timestamp (ms), cpu time (ms), memory usage (KB)
1669635549002, 290, 13038
1669635549012, 300, 13521
1669635549023, 320, 13521
1669635549033, 330, 14087
1669635549044, 360, 14087
1669635549055, 390, 14569
1669635549065, 410, 14569
1669635549075, 440, 14569
1669635549085, 460, 14651
1669635549095, 490, 14651
1669635549106, 520, 14651
1669635549116, 540, 14651
1669635549130, 580, 14651
1669635549140, 600, 14651
1669635549151, 630, 15135
1669635549165, 670, 15622
1669635549176, 700, 15699
1669635549186, 720, 16184
1669635549197, 730, 16184
1669635549207, 760, 16184
1669635549217, 770, 16184
1669635549227, 790, 16184
1669635549238, 820, 16184
1669635549248, 840, 16184
1669635549259, 860, 16184
1669635549269, 890, 16184
1669635549279, 900, 16666
1669635549289, 910, 16666
1669635549300, 930, 16666
1669635549310, 950, 16666
1669635549320, 960, 16666
1669635549330, 990, 16666
1669635549340, 1000, 16666
1669635549350, 1010, 16666
1669635549360, 1010, 16666
1669635549370, 1020, 16666
1669635549378, 1020, 16666


, End, Start, Difference
Time (ms), 1669635549378, 1669635549002, 376
CPU Time (ms), 1020, 290, 730
Mem Usage (KB), 16666, 13038, 3628
