timestamp (ms), cpu time (ms), memory usage (KB)
1669635607006, 290, 13038
1669635607017, 310, 13521
1669635607027, 330, 13521
1669635607037, 350, 13602
1669635607052, 370, 14087
1669635607063, 410, 14087
1669635607074, 430, 14569
1669635607084, 450, 14569
1669635607094, 480, 14569
1669635607105, 500, 14651
1669635607118, 530, 14651
1669635607130, 580, 14651
1669635607140, 610, 14651
1669635607151, 650, 14651
1669635607161, 690, 15136
1669635607172, 720, 15699
1669635607182, 750, 15699
1669635607192, 770, 15699
1669635607202, 790, 16184
1669635607212, 810, 16184
1669635607223, 830, 16184
1669635607233, 840, 16184
1669635607243, 860, 16184
1669635607254, 880, 16184
1669635607264, 920, 16184
1669635607274, 940, 16184
1669635607285, 960, 16184
1669635607295, 990, 16184
1669635607306, 1010, 16667
1669635607316, 1020, 16667
1669635607326, 1060, 16667
1669635607336, 1070, 16667
1669635607346, 1080, 16667
1669635607356, 1100, 16667
1669635607366, 1110, 16667
1669635607376, 1110, 16667
1669635607382, 1130, 16667


, End, Start, Difference
Time (ms), 1669635607382, 1669635607006, 376
CPU Time (ms), 1130, 290, 840
Mem Usage (KB), 16667, 13038, 3628
