timestamp (ms), cpu time (ms), memory usage (KB)
1669635329007, 270, 13038
1669635329019, 290, 13604
1669635329029, 310, 13604
1669635329039, 340, 13604
1669635329050, 340, 14087
1669635329061, 360, 14087
1669635329071, 360, 14087
1669635329081, 380, 14569
1669635329092, 400, 14569
1669635329102, 420, 14569
1669635329112, 440, 14569
1669635329122, 460, 14569
1669635329130, 470, 14569


, End, Start, Difference
Time (ms), 1669635329130, 1669635329007, 123
CPU Time (ms), 470, 270, 200
Mem Usage (KB), 14569, 13038, 1530
