timestamp (ms), cpu time (ms), memory usage (KB)
1669302027002, 350, 13038
1669302027013, 360, 13521
1669302027023, 380, 13521
1669302027033, 400, 14087
1669302027044, 440, 14569
1669302027054, 470, 14569
1669302027064, 480, 14569
1669302027076, 520, 14569
1669302027089, 540, 14569
1669302027101, 560, 14651
1669302027111, 590, 14651
1669302027124, 620, 14651
1669302027136, 660, 14651
1669302027147, 700, 14651
1669302027158, 720, 14651
1669302027168, 760, 14651
1669302027178, 790, 15136
1669302027188, 830, 15136
1669302027199, 850, 15699
1669302027209, 880, 15699
1669302027220, 890, 16184
1669302027231, 910, 16184
1669302027241, 930, 16184
1669302027251, 950, 16184
1669302027261, 970, 16184
1669302027272, 990, 16184
1669302027282, 1020, 16184
1669302027293, 1030, 16184
1669302027302, 1060, 16184
1669302027312, 1080, 16666
1669302027322, 1100, 16666
1669302027334, 1130, 16666
1669302027344, 1160, 16666
1669302027355, 1180, 16666
1669302027365, 1200, 16666
1669302027375, 1230, 16666
1669302027386, 1250, 16748
1669302027396, 1270, 17233
1669302027406, 1280, 17233
1669302027416, 1300, 17233
1669302027427, 1320, 17233
1669302027438, 1350, 17233
1669302027449, 1370, 17233
1669302027461, 1390, 17233
1669302027471, 1390, 17233
1669302027475, 1400, 17233


, End, Start, Difference
Time (ms), 1669302027475, 1669302027002, 473
CPU Time (ms), 1400, 350, 1050
Mem Usage (KB), 17233, 13038, 4194
