timestamp (ms), cpu time (ms), memory usage (KB)
1669301761004, 290, 13038
1669301761015, 300, 13604
1669301761026, 320, 13604
1669301761037, 360, 13604
1669301761047, 370, 14087
1669301761058, 380, 14087
1669301761068, 390, 14087
1669301761079, 410, 14569
1669301761089, 410, 14569
1669301761100, 430, 14569
1669301761110, 440, 14569
1669301761120, 450, 14569
1669301761130, 490, 14569
1669301761143, 520, 14569
1669301761153, 530, 14569
1669301761164, 550, 14569
1669301761174, 560, 14569
1669301761185, 590, 14569
1669301761187, 590, 14569


, End, Start, Difference
Time (ms), 1669301761187, 1669301761004, 183
CPU Time (ms), 590, 290, 300
Mem Usage (KB), 14569, 13038, 1530
