timestamp (ms), cpu time (ms), memory usage (KB)
1669302312005, 310, 13038
1669302312016, 330, 13521
1669302312026, 340, 13521
1669302312036, 360, 13602
1669302312046, 370, 14087
1669302312056, 400, 14569
1669302312067, 430, 14569
1669302312078, 460, 14569
1669302312089, 490, 14651
1669302312100, 530, 14651
1669302312112, 570, 14651
1669302312122, 600, 14651
1669302312132, 630, 14651
1669302312142, 650, 14651
1669302312152, 710, 14651
1669302312163, 740, 15135
1669302312173, 760, 15135
1669302312183, 790, 15622
1669302312193, 810, 15699
1669302312203, 830, 15699
1669302312213, 840, 16184
1669302312223, 860, 16184
1669302312233, 870, 16184
1669302312244, 890, 16184
1669302312254, 910, 16184
1669302312265, 940, 16184
1669302312275, 970, 16184
1669302312285, 1000, 16666
1669302312295, 1010, 16666
1669302312307, 1020, 16666
1669302312317, 1040, 16666
1669302312328, 1060, 16666
1669302312338, 1080, 16666
1669302312348, 1090, 16666
1669302312358, 1130, 16748
1669302312368, 1140, 16748
1669302312379, 1170, 17233
1669302312389, 1180, 17233
1669302312399, 1210, 17233
1669302312409, 1230, 17233
1669302312420, 1250, 17233
1669302312430, 1280, 17233
1669302312440, 1280, 17233
1669302312450, 1290, 17233
1669302312455, 1290, 17233


, End, Start, Difference
Time (ms), 1669302312455, 1669302312005, 450
CPU Time (ms), 1290, 310, 980
Mem Usage (KB), 17233, 13038, 4194
