timestamp (ms), cpu time (ms), memory usage (KB)
1669302246011, 290, 13038
1669302246021, 300, 13521
1669302246032, 330, 13521
1669302246042, 350, 14087
1669302246052, 370, 14087
1669302246066, 420, 14569
1669302246076, 450, 14569
1669302246087, 500, 14651
1669302246102, 540, 14651
1669302246113, 580, 14651
1669302246123, 600, 14651
1669302246137, 650, 14651
1669302246152, 700, 14651
1669302246163, 730, 14651
1669302246173, 770, 15136
1669302246183, 810, 15136
1669302246197, 830, 15699
1669302246207, 870, 15699
1669302246217, 880, 16184
1669302246227, 890, 16184
1669302246237, 910, 16184
1669302246248, 930, 16184
1669302246258, 950, 16184
1669302246268, 960, 16184
1669302246278, 980, 16184
1669302246289, 980, 16184
1669302246299, 1010, 16184
1669302246309, 1030, 16184
1669302246319, 1070, 16666
1669302246329, 1080, 16666
1669302246339, 1090, 16666
1669302246350, 1120, 16666
1669302246360, 1140, 16666
1669302246370, 1150, 16666
1669302246382, 1180, 16666
1669302246393, 1200, 16666
1669302246403, 1220, 16748
1669302246413, 1240, 17233
1669302246423, 1270, 17233
1669302246434, 1290, 17233
1669302246444, 1310, 17233
1669302246454, 1330, 17233
1669302246465, 1350, 17233


, End, Start, Difference
Time (ms), 1669302246465, 1669302246011, 454
CPU Time (ms), 1350, 290, 1060
Mem Usage (KB), 17233, 13038, 4194
