timestamp (ms), cpu time (ms), memory usage (KB)
1669301355009, 420, 13038
1669301355020, 440, 13604
1669301355031, 460, 13604
1669301355042, 470, 14087
1669301355054, 500, 14087
1669301355064, 520, 14087
1669301355074, 540, 14087
1669301355084, 570, 14569
1669301355094, 580, 14569
1669301355104, 600, 14569
1669301355115, 620, 14569
1669301355125, 640, 14569
1669301355136, 640, 14569
1669301355146, 640, 14569
1669301355155, 660, 14569


, End, Start, Difference
Time (ms), 1669301355155, 1669301355009, 146
CPU Time (ms), 660, 420, 240
Mem Usage (KB), 14569, 13038, 1530
