timestamp (ms), cpu time (ms), memory usage (KB)
1669631661011, 260, 13038
1669631661022, 270, 13521
1669631661032, 290, 13521
1669631661043, 310, 13602
1669631661052, 330, 14087
1669631661068, 390, 14569
1669631661080, 400, 14569
1669631661091, 420, 14569
1669631661101, 430, 14569
1669631661112, 460, 14651
1669631661122, 500, 14651
1669631661132, 530, 14651
1669631661142, 560, 14651
1669631661153, 600, 14651
1669631661164, 640, 15620
1669631661174, 660, 15620
1669631661184, 670, 15699
1669631661194, 700, 15699
1669631661205, 720, 16185
1669631661215, 730, 16185
1669631661227, 760, 16185
1669631661237, 800, 16185
1669631661248, 820, 16185
1669631661258, 840, 16185
1669631661268, 860, 16185
1669631661278, 870, 16185
1669631661288, 890, 16185
1669631661299, 920, 16185
1669631661309, 920, 16185
1669631661320, 920, 16185
1669631661328, 940, 16667


, End, Start, Difference
Time (ms), 1669631661328, 1669631661011, 317
CPU Time (ms), 940, 260, 680
Mem Usage (KB), 16667, 13038, 3629
