timestamp (ms), cpu time (ms), memory usage (KB)
1669631723004, 260, 13038
1669631723014, 270, 13521
1669631723024, 290, 13521
1669631723034, 310, 14087
1669631723045, 330, 14087
1669631723055, 360, 14569
1669631723066, 400, 14569
1669631723076, 430, 14651
1669631723087, 470, 14651
1669631723099, 500, 14651
1669631723109, 530, 14651
1669631723119, 550, 14651
1669631723130, 600, 14651
1669631723140, 640, 14651
1669631723150, 660, 15137
1669631723160, 690, 15620
1669631723170, 720, 15620
1669631723181, 740, 15699
1669631723191, 760, 15699
1669631723201, 790, 16185
1669631723211, 800, 16185
1669631723230, 830, 16185
1669631723242, 860, 16185
1669631723255, 890, 16185
1669631723265, 920, 16185
1669631723275, 940, 16185
1669631723285, 950, 16185
1669631723295, 970, 16185
1669631723306, 990, 16185
1669631723310, 1000, 16667


, End, Start, Difference
Time (ms), 1669631723310, 1669631723004, 306
CPU Time (ms), 1000, 260, 740
Mem Usage (KB), 16667, 13038, 3629
