timestamp (ms), cpu time (ms), memory usage (KB)
1669631601010, 260, 13038
1669631601020, 270, 13521
1669631601030, 270, 13521
1669631601041, 280, 13521
1669631601051, 300, 13521
1669631601061, 300, 13602
1669631601071, 320, 14087
1669631601082, 330, 14087
1669631601092, 350, 14569
1669631601102, 350, 14569
1669631601112, 360, 14569
1669631601122, 370, 14569
1669631601133, 380, 14569
1669631601147, 410, 14651
1669631601157, 450, 14651
1669631601167, 480, 14651
1669631601177, 500, 14651
1669631601187, 520, 14651
1669631601197, 560, 14651
1669631601207, 590, 15620
1669631601217, 620, 15620
1669631601227, 640, 15620
1669631601237, 650, 15620
1669631601248, 670, 15699
1669631601258, 690, 16185
1669631601268, 700, 16185
1669631601279, 710, 16185
1669631601289, 730, 16185
1669631601299, 760, 16185
1669631601310, 780, 16185
1669631601320, 810, 16185
1669631601331, 810, 16185
1669631601341, 830, 16185
1669631601352, 840, 16185
1669631601363, 850, 16185
1669631601375, 880, 16185
1669631601388, 880, 16185
1669631601396, 890, 16667


, End, Start, Difference
Time (ms), 1669631601396, 1669631601010, 386
CPU Time (ms), 890, 260, 630
Mem Usage (KB), 16667, 13038, 3629
