timestamp (ms), cpu time (ms), memory usage (KB)
1669635477004, 280, 13038
1669635477016, 300, 13521
1669635477026, 320, 13602
1669635477039, 350, 14087
1669635477049, 390, 14569
1669635477059, 420, 14569
1669635477069, 440, 14651
1669635477080, 480, 14651
1669635477094, 520, 14651
1669635477104, 560, 14651
1669635477114, 580, 15136
1669635477124, 620, 15136
1669635477134, 650, 15136
1669635477151, 700, 15699
1669635477164, 730, 15699
1669635477174, 750, 16184
1669635477184, 760, 16184
1669635477195, 780, 16184
1669635477205, 790, 16184
1669635477215, 810, 16184
1669635477225, 830, 16184
1669635477235, 850, 16184
1669635477246, 870, 16184
1669635477256, 890, 16184
1669635477268, 920, 16666
1669635477278, 950, 16666
1669635477288, 970, 16666
1669635477298, 990, 16666
1669635477308, 1010, 16666
1669635477318, 1020, 16666
1669635477328, 1040, 16666
1669635477338, 1060, 16748
1669635477348, 1070, 16748
1669635477359, 1070, 16748
1669635477369, 1080, 17232
1669635477380, 1090, 17232
1669635477384, 1090, 17232


, End, Start, Difference
Time (ms), 1669635477384, 1669635477004, 380
CPU Time (ms), 1090, 280, 810
Mem Usage (KB), 17232, 13038, 4194
