timestamp (ms), cpu time (ms), memory usage (KB)
1669635385004, 290, 13038
1669635385015, 310, 13604
1669635385026, 330, 13604
1669635385036, 350, 14087
1669635385046, 350, 14087
1669635385056, 370, 14087
1669635385067, 380, 14087
1669635385077, 410, 14569
1669635385087, 420, 14569
1669635385097, 430, 14569
1669635385107, 450, 14569
1669635385118, 460, 14569
1669635385129, 480, 14569
1669635385139, 480, 14569
1669635385145, 480, 14569


, End, Start, Difference
Time (ms), 1669635385145, 1669635385004, 141
CPU Time (ms), 480, 290, 190
Mem Usage (KB), 14569, 13038, 1530
