timestamp (ms), cpu time (ms), memory usage (KB)
1669635607003, 290, 13038
1669635607014, 300, 13521
1669635607024, 320, 13602
1669635607034, 340, 14087
1669635607045, 370, 14569
1669635607055, 390, 14569
1669635607065, 410, 14569
1669635607075, 440, 14651
1669635607087, 480, 14651
1669635607097, 520, 14651
1669635607107, 560, 14651
1669635607117, 580, 14651
1669635607128, 620, 15136
1669635607138, 660, 15622
1669635607148, 680, 15699
1669635607158, 690, 15699
1669635607168, 710, 15699
1669635607179, 730, 16184
1669635607189, 740, 16184
1669635607199, 770, 16184
1669635607209, 780, 16184
1669635607220, 790, 16184
1669635607230, 810, 16184
1669635607241, 830, 16184
1669635607251, 850, 16184
1669635607261, 880, 16184
1669635607271, 890, 16184
1669635607283, 900, 16184
1669635607294, 930, 16666
1669635607305, 960, 16666
1669635607315, 980, 16666
1669635607326, 1000, 16666
1669635607336, 1020, 16666
1669635607346, 1050, 16666
1669635607356, 1060, 16748
1669635607366, 1080, 16748
1669635607377, 1090, 16748
1669635607391, 1130, 17232
1669635607394, 1140, 17232


, End, Start, Difference
Time (ms), 1669635607394, 1669635607003, 391
CPU Time (ms), 1140, 290, 850
Mem Usage (KB), 17232, 13038, 4194
