timestamp (ms), cpu time (ms), memory usage (KB)
1669635549004, 280, 13038
1669635549014, 280, 13521
1669635549024, 300, 13602
1669635549035, 320, 14087
1669635549045, 350, 14569
1669635549056, 390, 14569
1669635549067, 400, 14569
1669635549078, 460, 14651
1669635549088, 500, 14651
1669635549102, 520, 14651
1669635549115, 580, 14651
1669635549125, 610, 14651
1669635549135, 640, 14651
1669635549146, 680, 15136
1669635549156, 710, 15136
1669635549166, 740, 15699
1669635549179, 770, 15699
1669635549189, 780, 16185
1669635549200, 800, 16185
1669635549210, 810, 16185
1669635549220, 840, 16185
1669635549231, 860, 16185
1669635549241, 870, 16185
1669635549252, 900, 16185
1669635549261, 920, 16185
1669635549271, 940, 16185
1669635549281, 960, 16667
1669635549293, 980, 16667
1669635549303, 1010, 16667
1669635549313, 1040, 16667
1669635549323, 1060, 16667
1669635549340, 1090, 16667
1669635549350, 1120, 16748
1669635549360, 1130, 16748
1669635549372, 1130, 16748
1669635549382, 1130, 16748
1669635549392, 1130, 16748
1669635549398, 1130, 17232


, End, Start, Difference
Time (ms), 1669635549398, 1669635549004, 394
CPU Time (ms), 1130, 280, 850
Mem Usage (KB), 17232, 13038, 4194
