timestamp (ms), cpu time (ms), memory usage (KB)
1669631661007, 270, 13038
1669631661018, 280, 13521
1669631661028, 300, 13521
1669631661039, 330, 14087
1669631661049, 360, 14569
1669631661060, 380, 14569
1669631661070, 400, 14569
1669631661081, 420, 14569
1669631661093, 470, 14651
1669631661106, 500, 14651
1669631661120, 550, 14651
1669631661133, 590, 14651
1669631661144, 640, 15137
1669631661154, 680, 15620
1669631661165, 700, 15620
1669631661176, 710, 15620
1669631661186, 730, 15699
1669631661196, 760, 15699
1669631661206, 780, 16185
1669631661216, 800, 16185
1669631661227, 810, 16185
1669631661238, 820, 16185
1669631661253, 850, 16185
1669631661263, 880, 16185
1669631661274, 900, 16185
1669631661284, 920, 16185
1669631661295, 930, 16185
1669631661305, 930, 16185
1669631661315, 940, 16667


, End, Start, Difference
Time (ms), 1669631661315, 1669631661007, 308
CPU Time (ms), 940, 270, 670
Mem Usage (KB), 16667, 13038, 3629
