timestamp (ms), cpu time (ms), memory usage (KB)
1669631601009, 280, 13038
1669631601019, 300, 13521
1669631601029, 310, 13602
1669631601039, 340, 14087
1669631601049, 370, 14569
1669631601059, 390, 14569
1669631601069, 410, 14651
1669631601079, 460, 14651
1669631601089, 480, 14651
1669631601100, 520, 15620
1669631601110, 550, 15620
1669631601120, 570, 15620
1669631601130, 580, 15699
1669631601141, 610, 15699
1669631601151, 620, 15699
1669631601161, 620, 16185
1669631601172, 640, 16185
1669631601183, 670, 16185
1669631601194, 690, 16185
1669631601204, 720, 16185
1669631601214, 720, 16185
1669631601224, 730, 16185
1669631601234, 740, 16185
1669631601245, 740, 16185
1669631601255, 750, 16185
1669631601265, 770, 16185
1669631601275, 780, 16185
1669631601285, 780, 16185
1669631601297, 790, 16185
1669631601307, 800, 16185
1669631601317, 800, 16185
1669631601328, 810, 16185
1669631601338, 810, 16185
1669631601348, 810, 16185
1669631601358, 820, 16185
1669631601368, 820, 16185
1669631601376, 840, 16667


, End, Start, Difference
Time (ms), 1669631601376, 1669631601009, 367
CPU Time (ms), 840, 280, 560
Mem Usage (KB), 16667, 13038, 3629
